id_str,possibly_sensitive,favorite_count,geo,text,coordinates
842423125065129984,false,0,,"RT @chanjin0116: 陳内将 ブログを更新しました。 『良巧み』
https://t.co/iU1WyflL87
#TRUMP
#未来の話
#アメブロ",
842423125933350912,,0,,RT @FoxNews: WATCH: @TuckerCarlson asks President #Trump about his released tax returns. Don't miss the full interview on… ,
842423125748801536,,0,,Did you see what #Trump said?,
842423126105321472,,0,,Did you see what #Trump said?,
842423129804832768,false,0,,"RT @RealAlexJones: .@McDonaldsCorp Show us the email from Twitter proving you were ""compromised"" - https://t.co/SbjBTOtWI4 #imlovingit #Tru…",
842423132837236736,,0,,Did you see what #Trump said?,
842423134456180736,,0,,Did you see what #Trump said?,
842423136448581632,,0,,Did you see what #Trump said?,
842423136515706881,,0,,"RT @IrPsych: Dear Donald. You #IrishProverb 'Time to Forget' is a poem written by a Nigerian man, Albashir Adam Alhassan. ROFL!!! #Trump #E…",
842423137899704320,,0,,Did you see what #Trump said?,
842423138298163200,,0,,Did you see what #Trump said?,
842423140143775744,,0,,Did you see what #Trump said?,
842423140437352449,false,0,,Current context to #Trump + #Presidential + #States + #Obama + #Washington you'll find here https://t.co/aQHtYDBQ2z,
842423141225783297,false,0,,"Former Obama chief of staff on Trump’s wiretap claim, GOP health care plan: Denis McDonough,… https://t.co/uCKG4TW67Q #Trump #CBS_News",
842423144530952192,false,0,,"RT @nobigotry: #WomansMarch #Hawaii #Trump #Hate #Dishonesty
#IntellectuallyLazy #LatinosForTrump #Woman https://t.co/e07S8LGoQd",
842423149346058240,,0,,RT @JaySekulow: The blocking of President #Trump's order by two federal judges represents a fundamental misunderstanding of the First Amend…,
842423149576650752,false,0,,RT @TruthFeedNews: Soros Faces Up to $7 Billion Tax Bill After Delaying Payment for Years https://t.co/XJRbh4uy5e #TrumpTrain #Trump #MAGA,
842423150289780736,false,0,,RT @ValvovaS: Rinne seuraa #Trump'in vaalitaktiikkaa: #alternativefacts #FactCheck https://t.co/OgQQ1gIdb1,
842423153896779777,,0,,"RT @Atheendar: This is just another vote against science by the #Trump administration. It's a big hit, but surely one of many to f… ",
842423154219859971,false,0,,"RT @immigrant4trump: VIDEO: CNN Host Jake Tapper Admits His 7-Year-Old Son Calls Him ""Fake News"" 👍👍 #maga #trump https://t.co/dYL8syE75J",
842423158288351233,false,0,,RT @AnnTelnaes: Kellyanne is spinning nonsense again #Trump #wiretap #Microwave   https://t.co/pcTh0dNkmU https://t.co/MF7SAkiNIk,
842423158716157953,false,0,,RT @ed_hooley: TRUMP SUPPORTERS: THE MCDONALD'S BAN IS ON! #ThursdayThoughts #McDonalds #MAGA #trump https://t.co/Rp09VTwdbO,
842423159441756160,,0,,"@washingtonpost
 #Trump vs #Environment
#Trump vs #Science
#Trump vs #Peace",
842423159290773504,false,0,,DO NOT retweet this. #trump wants that tweet to disappear. #TheResistance #McDonalds https://t.co/AtZHMCLhU5,
842423164319682561,,0,,Did you see what #Trump said?,
842423166291050498,,0,,"RT @TheDailyEdge: So sad that #Trump supporters still shout ""lock her up"" when they really should be making a citizen's arrest of the crimi…",
842423167423459328,,0,,Did you see what #Trump said?,
842423167012474882,false,0,,"Lets remember it is not about #Turkey it`s about Erdogan, just like it is not about #USA but about #trump . Either… https://t.co/GVGdHuegZS",
842423168014913537,,0,,"RT @RealAlexJones: Hey @McDonalds #Trump isn't ""disgusting,"" but your food is! Boycott? #ImLovinIt LIVE 11am-3pm CT: https://t.co/OQtch0tDE…",
842423170770522112,,0,,RT @JaySekulow: The decision by two federal judges to block #Trump's order is flawed and threatens our national security. https://t.co/UcID…,
842423172393799681,,0,,"RT @ChanelRion: .@realDonaldTrump
.@KellyannePolls

Two Wrongs Don't Make Anything Right.

#FakeNews #FakePolls #Trump

.@CNN .… ",
842423175027744772,false,0,,"RT @occupycorruptDC: GOOD FOR HIM! Senator Ted #Cruz Slams #Snoop Dogg's Anti-#Trump Clown Video.

https://t.co/sa3aX4RZhi https://t.co/rOH…",
842423176382558209,,0,,RT @mhonividente: Ya #TRUMP no aguanta nada nada mas porque #SnoopDogg en su nuevo vídeo lo mata como parodia y Trump se enojo 😯 https://t.…,
842423178441895936,,0,,RT @foreignpolicy77: In 2016 #Putin front #Alphabank made 2800 lookups for #Trump organisation. This was only matched by DeVos' husbands… ,
842423180232916993,,0,,RT @deplorable_Me11: .@POTUS #Trump Please replace @SpeakerRyan with Congressman Jim Jordan as he would bring Respect back to the People… ,
842423181331816448,false,0,,"RT @Socrates_Wilde: #PreetBharara Proved #Trump Right | Glenn Harlan Reynolds @instapundit @USATODAY
https://t.co/ilXOfhHhrb @rationalreview",
842423183638581248,false,0,,Now US can c true #Trump agenda - big $ folks. Environment the big loser in US President Donald Trump's 2018 budget https://t.co/5lLQHamJim,
842423184112590848,,0,,RT @CodeAud: #SaudiArabia warns #Trump: #Iran wants legitimacy by supporting terror groups with the aim of reaching #Mecca… ,
842423185362440192,false,0,,Why Nintendo isn't interested in the digital arms race https://t.co/nGHsTglxt6 #Finance #Startups #POS #Trump #SkyrocketAds,
842423184980869121,false,0,,Still a crowd favorite! https://t.co/IAeGwXMsno,
842423186146922496,false,0,,RT @StevePieczenik: #McCain is a #NeoCon #Christian #NRA #deplorables #TRUMP2020 https://t.co/viDoczStQ1,
842423191343624194,,0,,"Oops, We did it again
We blocked your executive order, and got lost in the game again 

#BoycottHawaii #BoycottMaryland #trump #NoBanNoWall",
842423191695982593,false,0,,RT @015caM: #Tuskegee_RYS17 https://t.co/lzmktTm0UL,
842423192899715073,,0,,RT @CodeAud: #SaudiArabia warns #Trump: #Iran wants legitimacy by supporting terror groups with the aim of reaching #Mecca… ,
842423193134481408,false,0,,Trump's pick to lead U.S. CFTC unveils major new policy agenda #Trump #CFTC https://t.co/0Sw0M6MhcO https://t.co/2c08Ir9lZU,
842423194711654401,false,0,,RT @ClimateScore: Businesses urge #Trump to rethink climate bonfire | Climate Home - #climatechange news https://t.co/f3ola7SRl8,
842423195324022785,false,0,,We bleed because we lead! https://t.co/4lAaosyFNh,
842423197198880768,false,0,,c'est sur!!! ;) https://t.co/mauB9z0eqU,
842423199753240577,,0,,RT @CraigCo62: Tens of Thousands of Elderly #VETS depend  on #MealsOnWheels but DRAFT DODGING #GOP COWARD #Trump wants to STARVE T… ,
842423200638107648,,0,,"RT @FoxNews: #Trump on social media: “I might not be here talking to you right now, as President, if I didn’t have an honest way… ",
842423203955912704,false,0,,RT @MarkDice: But I thought the hackers support Trump? https://t.co/kvc7vzRExj,
842423204304060416,,0,,"RT @Thomas1774Paine: Now, #TruePundit Reveals McCabe Openly Tells FBI: ""I Hate Trump"" ... **RT**RT**RT** #Trump #russiagate… ",
842423205679652865,false,0,,Hannity Rips NBC For 'Corporate Jihad Against @POTUS Donald #Trump' https://t.co/h9zgjD88Rn,
842423207290388480,,0,,"RT @LVNancy: In 2016, ICE conducted 240,255 removals nationwide

92% had previously been convicted of a crime 
#TRUMP 
#MAGA
https://t.co/f…",
842423206732529665,false,0,,@DanScavino  ~~~~&gt;&gt;&gt; https://t.co/WqIGfcBe0p,
842423209576263680,false,0,,RT @MarkDice: But I thought the hackers support Trump? https://t.co/kvc7vzRExj,
842423212239687681,false,0,,What does #Merkel want for #Trump? https://t.co/G2Z1ZdnNJV #Germany #America #foreignpolicy #diplomacy,
842423211618926594,false,0,,"#Trump Cuts #NASA and #NOAA's Eyes on Earth 
 
https://t.co/t2VK9EQsbF https://t.co/7z4gBHoeSX",
842423215406387202,false,0,,"RT @TerrorFanatics: Get Out (Of The White House)
#Trump #MakeAmericaGreatAgain https://t.co/O3X4TOMRIn",
842423215595089920,false,0,,So #Trump #AmericaFirst #Nationalists you're are not protecting the Republic you're perverting it https://t.co/VXHgwAVSea,
842423219625762816,,0,,"RT @WeThePeopleFor: For ALL people who endured insults, hatred &amp; violence yet stood w/COURAGE for @POTUS #Trump.
This is for YOU! #MAGA 
ht…",
842423220041072642,false,0,,I want to feel the cock inside your self !  I'm there-   https://t.co/YCk0ZToYt7 https://t.co/Rl4FT93458,
842423221781729281,,0,,"RT @foreignpolicy77: Proposed deputy to #Flynn, #MonicaCrowley registers as pro-#Russia foreign agent. Working4 PINCHUK:donated 150k to… ",
842423222117257216,false,0,,RT @ValvovaS: Rinne seuraa #Trump'in vaalitaktiikkaa: #alternativefacts #FactCheck https://t.co/OgQQ1gIdb1,
842423223903969280,,0,,RT @farah_ghafoor: Guys. I didn't realize how important it is to have a community + a mentor as a poet until I was a mentee here. I hi… ,
842423224029859841,,0,,"RT @Thomas1774Paine: Now, #TruePundit Reveals McCabe Openly Tells FBI: ""I Hate Trump"" ... **RT**RT**RT** #Trump #russiagate… ",
842423225413992448,false,0,,"RT @DamienRieu: ""Marine c'est comme le #Brexit et #Trump, ça va nous mener à la catastrophe économique !"" https://t.co/2efm30wtpW",
842423229235007489,false,0,,"RT @DamienRieu: ""Marine c'est comme le #Brexit et #Trump, ça va nous mener à la catastrophe économique !"" https://t.co/2efm30wtpW",
842423230648451072,false,0,,"Dear crowd he stated he won't. Dear sir, wasn't HRC so 2016? It's 2017, move on &amp; give us something real to cheer a… https://t.co/tCtX4X0y6t",
842423231206301697,false,0,,The election is over you can stop ripping her. Start acting like the president. https://t.co/sLZVayuv7V,
842423231344701446,false,0,,RT @AgendaOfEvil: 9th Circuit Court Flagrantly Abuses Authority: Blocks #Trump Travel Ban https://t.co/RYpomdC7Rr,
842423234695958528,,0,,"RT @LVNancy: No matter what, even if it the greatest bill in the world, democrats wouldn't vote for it #TRUMP
❄️bc they're sore… ",
842423237594214402,,0,,"RT @SafetyPinDaily: The Mainstream Media is Still Afraid of Using the Word 'Lied' When Speaking of #Trump   | By @AHeathensDay
https://t.co…",
842423239951429636,,0,,RT @deplorable_Me11: Predictable @SpeakerRyan We want 2 replace U as SOTH stop with BS &amp; Resign↩Your not 4 #WeThePeople &amp; @POTUS #Trump… ,
842423241687867393,false,0,,RT @AMERICA_PARTII: Maddow is an lunatic and BERNIE really come on and so few donations!  https://t.co/LnT9QfQRj4 #TCOT #TRUMP,
842423246540664834,false,0,,"RT @DamienRieu: ""Marine c'est comme le #Brexit et #Trump, ça va nous mener à la catastrophe économique !"" https://t.co/2efm30wtpW",
842423250953072643,,0,,"RT @DrMartyFox: #Obama Appointed Hawaiian Judge Ruling

Blocking #Trump #EO 

Allows Muslim Imam To Bring Terrorists To #America… ",
842423253377269760,,0,,RT @papabear7533: A lot of older people supported #Trump. I wonder how they feel about #MealsOnWheels getting defunded in #trumpbudget? #Eb…,
842423254430158848,false,0,,"Well, this is interesting. #AntiTerrorism #Nazi #Cabinet Did you read this, @realDonaldTrump? Is @POTUS aware of th… https://t.co/KRlTH1UK3j",
842423255881416707,false,0,,[No surprises] Here are the federal agencies and programs #Trump wants to eliminate https://t.co/JCqIQoClP7,
842423256221122560,false,0,,U #RACIST The new hypochondria used to SILENCE &amp; CONTROL people. THERE IS OTHER STUFF GOING ON YOU KNOW! #NWO #EU… https://t.co/87l9PTjyyo,
842423260314779648,,0,,RT @AMERICA_PARTII: BREAKING NEWS #maddow 's condescending inflection (according 2 #mediaterrorist definition) has proven #trump 2 be t… ,
842423260633534464,,0,,RT @DonaldJTrumpJr: Thank you Rachel Maddow for proving to your #Trump hating followers how successful @realDonaldTrump is &amp; that he paid $…,
842423266685796354,,0,,"RT @infpwriter: ""Elderly people voted overwhelmingly for #Trump -- and this is how he’s choosing to repay them."" #MealsOnWheels https://t.c…",
842423268917297152,,0,,"RT @SafetyPinDaily: James Mattis breaks with other #Trump administration officials on climate change   | By Andrew Revkin
https://t.co/ysYa…",
842423269324070912,,0,,"RT @bocavista2016: Dear #McDonalds

Your politics are as DISGUSTING as your food

APOLOGIZE for both!

👉#BoycottMcDonalds

https://t.co/DHy…",
842423272604094464,,0,,RT @CodeAud: #SaudiArabia warns #Trump: #Iran wants legitimacy by supporting terror groups with the aim of reaching #Mecca… ,
842423273665224706,false,0,,RT @amjoyshow: McDonald's corporate account tweets #Trump is 'disgusting excuse of a President' https://t.co/LH3WKo5e1p via @usatoday,
842423275225546752,,0,,"RT @bocavista2016: Dear #McDonalds

Your politics are as DISGUSTING as your food

APOLOGIZE for both!

👉#BoycottMcDonalds

https://t.co/DHy…",
842423277679194115,,0,,"RT @ToDropADime2: #Trump told the #NYTimes to Stop printing these unflattering pic of @realDonaldTrump 
Pls. Don't Retweet 500 times!… ",
842423277742088192,false,0,,#pedogate #Trump #AI #nwo #MAGA #CCOT #TCOT #SRA #TheResistance https://t.co/4NQ7bIo8YC,
842423279054929920,,0,,RT @KitDaniels1776: Was Obama Insider Robert Gibbs Behind McDonald’s Anti #Trump Tweet? He's #McDonalds Communications Chief:… ,
842423280338317312,false,0,,RT @Vane4Trump: #Trump 🇺🇸 TREASONOUS TRIP: Obama Secretly Jets To Hawaii &amp; Screws Trump’s Travel Ban https://t.co/8ckpm34aL6 ⬅️See… ,
842423284171968512,false,0,,"RT @Socrates_Wilde: #PreetBharara Proved #Trump Right | Glenn Harlan Reynolds @instapundit @USATODAY
https://t.co/ilXOfhHhrb @rationalreview",
842423284696260609,,0,,@MSNBC @ABC @CBSNews why isn't this news⁉️Senior member of Donald #Trump's Oklahoma campaign team 'found in motel room with boy',
842423290102710272,,0,,@DeplorablePundt @asamjulian #boycottMcDonald  awful tweet was sent out about #Trump,
842423291402846212,,0,,RT @whiskey999111: #Press obsessed with finding a link with #Trump and #Putin but does not care about Terrorism and violent refuges  https:…,
842423292598280193,false,0,,#45' s explanation of his wire-tapping tweets. https://t.co/qOI63WMHnL  Unfucking believable. Calling #Trump a moron is an insult to morons,
842423293558812672,false,0,,"https://t.co/XBgjovu7BB #NYT: #Trump's border wall gets billions in budget proposal. (""I'm, like, a smart person"")",
842423295907663874,false,0,,I used to think #AndrewJackson was the worst U.S. president ever; then #PresidentBannon and his hand puppet #Trump… https://t.co/7tbBrq4OX9,
842423297228824576,,0,,"RT @Thomas1774Paine: FBI Deputy Director Snaps: In Anti-#Trump Tirade, McCabe Professes Hatred for U.S. President to FBI Colleagues *RT* ht…",
842423297748959232,false,0,,Show this message to all the seniors in your family. It's time to ratchet up the anti-Trump news facts. #Trump… https://t.co/1A6r1pPLaV,
842423298541543424,false,0,,RT @Bobndc: Donald Trump’s disturbing behavior | Politics Now https://t.co/gd4h3EsCAY #Trump #Nashvillerally,
842423298868842498,,0,,Are you kidding me?!?! #MealsonWheels #Trump is defunding MOW? The elderly without food security?!?!@realDonaldTrump &amp; @GOP you are scum.,
842423299653038084,,0,,RT @commondreams: #Trump is Considering Expanding Killing Powers Abroad. Consequences for Civilians Will be Disastrous.… ,
842423299497984001,false,0,,"RT @FoxBusiness: President #Trump starts review of #Obama-era fuel-economy rules, putting electric cars in doubt… ",
842423299556667397,,0,,"RT @michaelharrisdr: Fact, when #Mattis in #Asia he contradicted #Trump on several issues.  #Tillerson is doing the same on his trip! Wh… ",
842423300865290240,false,0,,@MariaVANL hoe dat? Islam is toch religie van de vrede? Hier wat oorlogje komen voeren? #NOT Pipo ! https://t.co/EoU49wU7kh,
842423301175685121,false,0,,The latest The Celebrity Libra Dish Daily! https://t.co/faCqXCLTzC #trump #hustlegang,
842423301242814466,false,0,,"RT @DamienRieu: ""Marine c'est comme le #Brexit et #Trump, ça va nous mener à la catastrophe économique !"" https://t.co/2efm30wtpW",
842423301997756417,,0,,"RT @BiologistDan: I think @POTUS #Trump has forgotten  how polluted America was before the @EPA. That, or he just doesn't care.… ",
842423302207483904,false,0,,RT @TruthFeedNews: Soros Faces Up to $7 Billion Tax Bill After Delaying Payment for Years https://t.co/XJRbh4uy5e #TrumpTrain #Trump #MAGA,
842423304698892288,false,0,,"RT @DamienRieu: ""Marine c'est comme le #Brexit et #Trump, ça va nous mener à la catastrophe économique !"" https://t.co/2efm30wtpW",
842423306116505600,,0,,RT @NuBlackVision: These athletes &amp; entertainers aren't black leadership but black men seeking leadership! Why look to #Trump to fix o… ,
842423309467811840,,0,,"RT @2ALAW: This man lost both arms. Trump realized this and thus, touched his face so he could feel the human connection.… ",
842423313653735424,,0,,"RT @fbluecher: ""Um Attacken radikal-islamischer Terroristen zu verhindern muss man dafür sorgen diese am Betreten des Landes zu hindern."" #…",
842423315339874305,false,0,,RT @me_the_investor: #Trump attacking #FakeNews is bad but if Fake news agents attack Trump it’s no big deal - WTF?  https://t.co/5VjGOU84T2,
842423316048564224,,0,,"RT @JesusFnChristo: Oh, hell, I thought the CBO said 24 millionaires will lose their healthcare under #TrumpCare and I was all in, dammit #…",
842423318334586880,,0,,RT @JaySekulow: The decision by two federal judges to block #Trump's order is flawed and threatens our national security. https://t.co/UcID…,
842423323329990656,false,0,,Current context to #Trump + #President + #Food + #Drug + #Scott you'll find here https://t.co/j9cUgj32Py,
842423325758484481,,0,,"RT @NyetMyPOTUS: #Trump voters cancelling reservations at the Maui #ritzcarlton and finding new plans.  

#boycotthawaii #MuslimBan… ",
842423325880143873,,0,,RT @AnjuNagarajan: अबे अंधी जा जाकर WB में देख हिंदुओंका क्या हाल है  और खैर मना मोदीजी ट्रम्प जैसे नही है। करना तो वही चाहिए जी ट्रम्… ,
842423329025744896,false,0,,"RT @Socrates_Wilde: #PreetBharara Proved #Trump Right | Glenn Harlan Reynolds @instapundit @USATODAY
https://t.co/ilXOfhHhrb @rationalreview",
842423331617947648,false,0,,#Awesome #truth #Trump https://t.co/XsIfdMsJpj,
842423331651485697,false,0,,I bet he flips shit about it. I would love to be a microwave in the oval office over the next few days. https://t.co/FCxeufb2Jq,
842423333643784197,false,0,,Ronald McDonald is a BADASS! I think I'll have MickeyDs for lunch today. @McDonalds https://t.co/Mr0EM8V2wc,
842423335174709250,false,0,,"RT @shomaristone: 'Lock Her Up' Crowd Chants as Trump Rips Hillary Clinton. 
#Trump #Hillary @nbcwashington 
https://t.co/V1qFxu0o4s",
842423339696156672,false,0,,RT @PTTGamer: Today is another great day in America! #Trump #AnimeRight https://t.co/V1EmdhSbZc,
842423341524877315,,0,,#trump is right to make large spending cuts in his budget . 20 trillion dollar deficits are unsustainable and massively undermine living-,
842423339926880256,false,0,,"RT @EWdeVlieger: #Trump #McDonalds Dit gaat volgens mij enorm groot worden 1 ==&gt; https://t.co/heh8Ezxsln

Of ik mis iets.

2 ==&gt; https://t.…",
842423344494448641,,0,,"RT @chris1reuters: #EPA hit hardest as #Trump #budget targets green rules
#environment #climatechange #oil #gas #OOTT #globalwarming… ",
842423344523796482,false,0,,RT @PinkBelgium: Complete Rubbish!!!!!!! Mutiny? VA Hospital in #Florida Takes Down Portrait of President #Trump https://t.co/mqgf3QoUWx vi…,
842423347942199297,,0,,"RT @ed_hooley: RAND PAUL DEFENDS PRESIDENT TRUMP: JOHN MCCAIN HAS BEEN WRONG ON JUST ABOUT EVERYTHING 
#McCain #MAGA #Gop #Trump https://t.…",
842423349917630464,,0,,"RT @RichardAngwin: After adopting Paul Ryan's plan to replace #ACA , #TrumpBudget adopts his plan to replace #MealsOnWheels 

#1u… ",
842423349104017409,,0,,"RT @sabena_siddiqi: Thanks to Russian think tank Katehon for releasing my article abt #Trump's war plans in #Afghanistan 
https://t.co/PYYM…",
842423353235394561,,0,,RT @DavidRomeiPHD: Does this liar #Trump seriously believe the American people can be distracted from his #treason with a decade-old t… ,
842423356511129604,,0,,RT @JaySekulow: The fight over #Trump's Exec Order will go to #SCOTUS. We're preparing new legal briefs to defend it. https://t.co/7rNgM8OD…,
842423357710704640,false,0,,RT @FoxNews: VA hospital removes portraits of #Trump &amp; new VA secretary hung by vets https://t.co/Mf20ssBfcf,
842423357261901829,,0,,RT @KitDaniels1776: Was Obama Insider Robert Gibbs Behind McDonald’s Anti #Trump Tweet? He's #McDonalds Communications Chief:… ,
842423360139206657,false,0,,RT @AnaDeplorable: #Trump 🇺🇸 TREASONOUS TRIP: Obama Secretly Jets To Hawaii &amp; Screws Trump’s Travel Ban https://t.co/vAANbUBHB2 ⬅️See… ,
842423362718707713,,0,,"Is #Trump's #Budget that of a Dictator with Military Spending Hugely Increased?

#MarchMadness #BoycottHawaii She Persisted #Budget2017 #RT",
842423366585880576,,0,,"RT @Dwalingen: Het echte resultaat!
Gefeliciteerd Geert!
#PVV is de tweede partij in Nederland.

Next up: nummer 1 en #Nexit… ",
842423367944814593,false,0,,#Trump has unveiled a budget that would slash or abolish programs that have provided low-income #Americans with... https://t.co/IXMWWUK7zo,
842423368582344704,false,0,,"News Roundup for March 16, 2017 https://t.co/ISUTxfpzUZ #Trump",
842423370348138496,false,0,,"Trump's Budget Proposes To Eliminate Arts Agencies, As Many Feared https://t.co/p1eBRzUj4K #Trump",
842423374009712640,,0,,RT @LeeCamp: #Trump &amp; GOP bought by Wall Street. Dems bought by Wall Street. Stop defending them. The best slaves don't know they're slaves.,
842423375557451776,false,0,,RT @RealAlexJones: Globalists Score Pyrrhic Victory in #DutchElection https://t.co/8KxI34TbtC @DRUDGE #tcot #migrantcrisis #trump https://t…,
842423376543068160,false,0,,RT @dabeard: How did that @McDonalds company tweet against #Trump come to be? https://t.co/d45GjZv4pf #McDonalds https://t.co/LXYVI7vhbg,
842423379093262336,,0,,RT @StopTrump2020: We must not allow the #antisemitic &amp; #racist followers of #Trump to think this is OK.  This nation is better than t… ,
842423381349826560,,0,,RT @nikangel39: @BuzzFeedNews Why?! They did worse to President Obama 🤷🏽‍♀️So the clown 🤡 in @SnoopDogg video is THE actual #Trump?… ,
842423382054338560,false,0,,#Trump's budget ripped from Bannon's nationalistic Playback https://t.co/9yHpNWwPEK #TrumpCuts #ResistTrump #stoptrump,
842423381920219136,,0,,RT @NFLNinja_PhD: My ENTIRE family cancelled our #SpringBreak Vacation to #Hawaii cause of the actions #Obama did flying there to int… ,
842423387725025284,,0,,"RT @znrhodes28: ""Disciples of a False Prophet"" is a perfect description of #trump voters. A mass cult deprogramming effort is desperately n…",
842423388970737664,,0,,What's the opposite of a long con? #trump,
842423389306331136,false,0,,There is nothing honest or truthful in @realDonaldTrump's tweeting. He is the ultimate fake news source &amp; his own p… https://t.co/yHJ98ahHy4,
842423389914578945,,0,,"RT @SafetyPinDaily: Butcher’s bill keeps coming due: #Trump’s Hannibal Lecter budget cannibalizes his own supporters | @chaunceydevega
http…",
842423391114166274,,0,,"RT @amtvmedia: ROGER STONE TARGET OF DEEP STATE ASSASSINATION… POISONED AND NOW HIT AND RUN!!
#RogerStone #deepstate #Trump… ",
842423392435224576,,0,,"RT @AMERICA_PARTII: Do you think the LEFT's ""ideas"" have any place in a GREAT AMERICA?

#maga #trump #draintheswamp #LIBLOGIC #TCOT #obamag…",
842423393874001920,false,0,,RT @eff_dblu_ell: Chelsea has learned the family business...she will be a rich woman? https://t.co/WH9ulYVRDG,
842423394838634497,false,0,,RT @ed_hooley: TRUMP SUPPORTERS: THE MCDONALD'S BAN IS ON! #ThursdayThoughts #McDonalds #MAGA #trump https://t.co/Rp09VTwdbO,
842423395979522048,false,0,,"RT @Trumpliwood: Liberals: #Trump didn't pay any taxes

Trump: https://t.co/4YtOLbuH6B",
842423397825036289,,0,,"RT @Libertarist: Wie wäre wohl die Reaktion der Deutschen gewesen, hätte #Trump den Iran so behandelt, wie #Holland die Türkei? #Erdogan",
842423401310482432,,0,,RT @DonaldJTrumpJr: Thank you Rachel Maddow for proving to your #Trump hating followers how successful @realDonaldTrump is &amp; that he paid $…,
842423402572873728,false,0,,RT @SafetyPinDaily: #Trump was asked to defend his wiretapping accusation. It didn’t go well. | by @atrupar https://t.co/6uUqZdm9gU,
842423402300375044,false,0,,"RT @Socrates_Wilde: #PreetBharara Proved #Trump Right | Glenn Harlan Reynolds @instapundit @USATODAY
https://t.co/ilXOfhHhrb @rationalreview",
842423404930207745,,0,,RT @JaySekulow: The decision by two federal judges to block #Trump's order is flawed and threatens our national security. https://t.co/UcID…,
842423406406561792,false,0,,The #mcdonalds twitter account had this to say to president #trump earlier. Don't get your hopes… https://t.co/mymQMlNbRb,
842423407975239680,,0,,"RT @newtgingrich: It's not just bias, not just slanted coverage, liberal media is literally waging war on the #Trump administration.… ",
842423412991639553,,0,,RT @KitDaniels1776: Was Obama Insider Robert Gibbs Behind McDonald’s Anti #Trump Tweet? He's #McDonalds Communications Chief:… ,
842423416464502791,false,0,,"#Trump &amp; #Ryan are dragging the world toward collapse, but #Belinda was playing at #keyfoods, so all 🙌! https://t.co/1ABX8QeEM5",
842423416724545536,,0,,"RT @IrPsych: Dear Donald. You #IrishProverb 'Time to Forget' is a poem written by a Nigerian man, Albashir Adam Alhassan. ROFL!!! #Trump #E…",
842423417034936326,false,0,,"RT @DamienRieu: ""Marine c'est comme le #Brexit et #Trump, ça va nous mener à la catastrophe économique !"" https://t.co/2efm30wtpW",
842423419018846208,,0,,"RT @iCoordinate321: @realDonaldTrump  @SnoopDogg 
This is 90s hip hop all over again😆
#trump #SnoopDogg #espn #Hollywood  #hiphopnews https…",
842423420457435136,,0,,RT @Don_Vito_08: ANOTHER Court Strikes Down #Trump 's @POTUS New Immigration Executive Order #TerrorBan #TravelBan @realDonaldTrump… ,
842423422764371969,,0,,RT @BoilerRoomTweet: President Trump is proposing big cuts to biomedical research as part of budget to reduce discretionary spending by 23%…,
842423424848916480,,0,,RT @chazzer84: The annual budget for Meals on Wheels is equivalent to ONE Mar-a-Lago trip. #trump #Budget2017 #staywoke #Trumprussia,
842423426098712576,,0,,RT @foreignpolicy77: #BoycottHawaii will keep out pro #trump pro #travelban pro #trumprussia people. 30 US STATES are hoping they will a… ,
842423426497183744,false,0,,God bless that woman! https://t.co/f5uSF2t48X,
842423427503935488,true,0,,RT @FoxBusiness: News Alert: President #Trump meets with #Ireland's prime minister. https://t.co/ZUkosvSVGK,
842423428892221440,false,0,,"RT @dedrekon: Come on CIA, now you're just showing off!

#trump
#mcdonalds 
#Russia 
#holdmybeer https://t.co/QlCqPRLop6",
842423429596905475,,0,,"RT @ManySoulsWithin: The man is clueless &amp; feckless. In his hubris to paint Obama as the bad guy he commits the sins he rails about

@RepAd…",
842423429957595136,,0,,"RT @2ALAW: Let's Make This Go Viral🌏

Retweet If You Think Donald Trump Is Doing An Excellent Job.

#Trump 🇺🇸
@PAB2187 
@POTUS https://t.co…",
842423431362670592,,0,,RT @CodeAud: #SaudiArabia warns #Trump: #Iran wants legitimacy by supporting terror groups with the aim of reaching #Mecca… ,
842423435259179008,,0,,@paulsceeny @DexEUgov Yep in 2 yrs the UK will step into a brave new world run  by #Trump #Putin #Erdogan it will not end well #BrexitNoPlan,
842423438925000704,false,0,,Will #McDonalds Have to Tell Someone 'You're Fired' After Its Extremely Anti-#Trump Tweet? by @jessicawohl  https://t.co/l5dfPhKRcI,
842423438916612097,,0,,"RT @RichardAngwin: After adopting Paul Ryan's plan to replace #ACA , #TrumpBudget adopts his plan to replace #MealsOnWheels 

#1u… ",
842423441571557376,,0,,"RT @ed_hooley: RAND PAUL DEFENDS PRESIDENT TRUMP: JOHN MCCAIN HAS BEEN WRONG ON JUST ABOUT EVERYTHING 
#McCain #MAGA #Gop #Trump https://t.…",
842423441781215233,,0,,RT @foreignpolicy77: In 2016 #Putin front #Alphabank made 2800 lookups for #Trump organisation. This was only matched by DeVos' husbands… ,
842423446088908801,,0,,RT @Latto_Ska: et dire que #Trump a autorisé à nouveau la vente d'armes aux personnes souffrant de troubles psy ... ( ce qu' Obama avait in…,
842423446130716672,true,0,,"LOL, wouldn't expect anything else, would you?  Oh my God, #Trump has teeth....that's the news quality if you watch… https://t.co/joztkoi58H",
842423446940274688,false,0,,"RT @JaredDayAZ: Five Solutions Offered by Michael Savage in new bestseller ""Trump's War""
 
Review: https://t.co/f9ZqTkZxRn #tcot… ",
842423448764874752,false,0,,They need to take a hint from #frozen and #LETITGO https://t.co/783YyEBEco,
